   8.000000000000E-004   3.084477090740E-022   1.973926069105E-014
   1.600000000000E-003   2.709070009119E-022   7.407381338806E-014
   2.400000000000E-003   2.051159887343E-022   1.495620156679E-013
   3.200000000000E-003   1.273505136408E-022   2.275290948146E-013
   4.000000000000E-003   5.685018020249E-023   2.886870371001E-013
